Mic config:, Room:, Room decode:, Room config:, Chan:, FB T60:, Mean T60:, FB DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, 
Lin8Ch, 502, Office_1, 1, 2, 0.356433135, 0.351943828, 10.83918642, 11.48465884, 25.11886432, 0.006907409908, 0.4253957472, -13.15234606, -12.70544627, 31.6227766, 1.329469774, 1.35160551, -11.19875907, -11.15962842, 39.81071706, 1.34766518, 1.342623513, -9.83591513, -10.35369595, 50.11872336, 0.9589257314, 1.290735564, -8.456665461, -9.916471468, 63.09573445, 0.9409795339, 0.9199423541, -9.077794839, -8.370904086, 79.43282347, 0.5843888875, 0.6813988257, -2.677282184, -2.174049584, 100, 0.7633607657, 0.765550641, -5.375096754, -5.448011927, 125.8925412, 0.5572787585, 0.5308529637, -2.76650877, -2.625103767, 158.4893192, 0.4201880597, 0.3970749376, -2.673399224, -3.794831499, 199.5262315, 0.4882893234, 0.4518972262, 1.061313231, 0.4701903154, 251.1886432, 0.5396168006, 0.4948056237, 3.856948024, 3.824043204, 316.227766, 0.5377588884, 0.5395477186, -0.8053201471, -1.933817671, 398.1071706, 0.4282907831, 0.4080623933, 1.37477876, 1.174648512, 501.1872336, 0.4147181649, 0.4100901442, 3.156436467, 1.093662255, 630.9573445, 0.3447117453, 0.3385216579, -0.442451111, 0.4174307398, 794.3282347, 0.3207125115, 0.3317901886, 1.256350299, 1.820855589, 1000, 0.3280692839, 0.3164887028, 3.518352966, 4.54919706, 1258.925412, 0.3031328598, 0.3013659808, 4.56023137, 5.59324818, 1584.893192, 0.3252106327, 0.3010601542, 7.786856031, 6.970825475, 1995.262315, 0.2979134444, 0.3061884235, 6.471613985, 6.315572771, 2511.886432, 0.3263528716, 0.3228356732, 9.619092845, 9.372037676, 3162.27766, 0.3354953364, 0.3240010619, 7.517904276, 7.670978057, 3981.071706, 0.3361956033, 0.3272817959, 6.14722492, 6.588213269, 5011.872336, 0.3231879778, 0.313092757, 11.08924154, 11.04404829, 6309.573445, 0.2887043282, 0.2577083781, 11.58379607, 12.66591837, 7943.282347, 0.3101762993, 0.2915977095, 17.74353856, 18.4851986, 10000, 0.2934169686, 0.300193762, 14.2199844, 16.69929648, 12589.25412, 0.2422089591, 0.2376320676, 10.84506992, 11.37792058, 15848.93192, 0.1910471521, 0.1870510742, 16.10639675, 16.55155061, 19952.62315, 0.1666439856, 0.1582956845, 17.53020298, 18.66025561, 
Lin8Ch, 502, Office_1, 1, 3, 0.3615294438, 0.351943828, 10.06474523, 11.48465884, 25.11886432, 0.3938205754, 0.4253957472, -13.62222522, -12.70544627, 31.6227766, 1.348809878, 1.35160551, -11.2301087, -11.15962842, 39.81071706, 1.339185897, 1.342623513, -10.194524, -10.35369595, 50.11872336, 1.237696273, 1.290735564, -9.567786755, -9.916471468, 63.09573445, 0.9524248999, 0.9199423541, -9.021638018, -8.370904086, 79.43282347, 0.6129484845, 0.6813988257, -2.952583092, -2.174049584, 100, 0.7882992322, 0.765550641, -5.297854712, -5.448011927, 125.8925412, 0.547350565, 0.5308529637, -2.824275715, -2.625103767, 158.4893192, 0.398721202, 0.3970749376, -2.908383272, -3.794831499, 199.5262315, 0.4651557185, 0.4518972262, 0.8184820972, 0.4701903154, 251.1886432, 0.5315741159, 0.4948056237, 3.698699591, 3.824043204, 316.227766, 0.5089922145, 0.5395477186, -0.4709905412, -1.933817671, 398.1071706, 0.4421072312, 0.4080623933, 1.50693125, 1.174648512, 501.1872336, 0.4314378705, 0.4100901442, 3.449261632, 1.093662255, 630.9573445, 0.3493481622, 0.3385216579, -0.04509815129, 0.4174307398, 794.3282347, 0.3257405519, 0.3317901886, 1.152269726, 1.820855589, 1000, 0.3171148009, 0.3164887028, 3.745643242, 4.54919706, 1258.925412, 0.3257714398, 0.3013659808, 6.36701208, 5.59324818, 1584.893192, 0.3075017743, 0.3010601542, 7.051535881, 6.970825475, 1995.262315, 0.2988584593, 0.3061884235, 6.197596192, 6.315572771, 2511.886432, 0.3211483567, 0.3228356732, 10.18750738, 9.372037676, 3162.27766, 0.3429869811, 0.3240010619, 7.431737766, 7.670978057, 3981.071706, 0.325442778, 0.3272817959, 5.610828957, 6.588213269, 5011.872336, 0.3100264892, 0.313092757, 11.45510883, 11.04404829, 6309.573445, 0.2425505201, 0.2577083781, 13.13816722, 12.66591837, 7943.282347, 0.2879218232, 0.2915977095, 17.9468399, 18.4851986, 10000, 0.3325180057, 0.300193762, 13.6891259, 16.69929648, 12589.25412, 0.2432536832, 0.2376320676, 9.800349946, 11.37792058, 15848.93192, 0.202758424, 0.1870510742, 15.20980872, 16.55155061, 19952.62315, 0.1546129603, 0.1582956845, 17.23416221, 18.66025561, 
Lin8Ch, 502, Office_1, 1, 4, 0.3559742441, 0.351943828, 10.76740876, 11.48465884, 25.11886432, 0.6064263747, 0.4253957472, -11.87141302, -12.70544627, 31.6227766, 1.428085966, 1.35160551, -10.96268769, -11.15962842, 39.81071706, 1.344885739, 1.342623513, -10.0867587, -10.35369595, 50.11872336, 1.387243556, 1.290735564, -9.922139089, -9.916471468, 63.09573445, 0.9399561555, 0.9199423541, -8.265699896, -8.370904086, 79.43282347, 0.6655027115, 0.6813988257, -1.650870662, -2.174049584, 100, 0.7647151331, 0.765550641, -5.47237533, -5.448011927, 125.8925412, 0.5390308463, 0.5308529637, -2.851964435, -2.625103767, 158.4893192, 0.3754534006, 0.3970749376, -3.287249624, -3.794831499, 199.5262315, 0.4478314725, 0.4518972262, 0.6661304981, 0.4701903154, 251.1886432, 0.4958758369, 0.4948056237, 3.619040277, 3.824043204, 316.227766, 0.5043356988, 0.5395477186, -0.7787686501, -1.933817671, 398.1071706, 0.4118257931, 0.4080623933, 1.437417425, 1.174648512, 501.1872336, 0.4517448034, 0.4100901442, 3.008985108, 1.093662255, 630.9573445, 0.3316173691, 0.3385216579, 0.1897698649, 0.4174307398, 794.3282347, 0.3221554544, 0.3317901886, 1.250268212, 1.820855589, 1000, 0.3131342856, 0.3164887028, 4.898837874, 4.54919706, 1258.925412, 0.3019949112, 0.3013659808, 6.279659429, 5.59324818, 1584.893192, 0.3022996412, 0.3010601542, 6.032271135, 6.970825475, 1995.262315, 0.2847808477, 0.3061884235, 4.686417264, 6.315572771, 2511.886432, 0.3197279887, 0.3228356732, 8.182750245, 9.372037676, 3162.27766, 0.3112122319, 0.3240010619, 7.437017036, 7.670978057, 3981.071706, 0.3500271958, 0.3272817959, 7.063820996, 6.588213269, 5011.872336, 0.3125243899, 0.313092757, 10.99472622, 11.04404829, 6309.573445, 0.2685177338, 0.2577083781, 12.27439981, 12.66591837, 7943.282347, 0.2819456174, 0.2915977095, 18.23054178, 18.4851986, 10000, 0.3196272818, 0.300193762, 17.24747598, 16.69929648, 12589.25412, 0.2471502476, 0.2376320676, 10.74198616, 11.37792058, 15848.93192, 0.1906113463, 0.1870510742, 16.17367624, 16.55155061, 19952.62315, 0.150632314, 0.1582956845, 18.72803135, 18.66025561, 
Lin8Ch, 502, Office_1, 1, 5, 0.3519236669, 0.351943828, 12.11463262, 11.48465884, 25.11886432, 0.5908991089, 0.4253957472, -13.16995962, -12.70544627, 31.6227766, 1.39021336, 1.35160551, -11.26067537, -11.15962842, 39.81071706, 1.395721285, 1.342623513, -10.48171865, -10.35369595, 50.11872336, 1.482412938, 1.290735564, -10.57673884, -9.916471468, 63.09573445, 0.9160841515, 0.9199423541, -8.100684639, -8.370904086, 79.43282347, 0.7160116098, 0.6813988257, -1.493352255, -2.174049584, 100, 0.7646410358, 0.765550641, -5.523924339, -5.448011927, 125.8925412, 0.5305782213, 0.5308529637, -2.807629774, -2.625103767, 158.4893192, 0.3758064655, 0.3970749376, -3.772309795, -3.794831499, 199.5262315, 0.4366666506, 0.4518972262, 0.3638579105, 0.4701903154, 251.1886432, 0.4784866548, 0.4948056237, 3.706251498, 3.824043204, 316.227766, 0.5034953727, 0.5395477186, -1.492975152, -1.933817671, 398.1071706, 0.3860783818, 0.4080623933, 1.130441704, 1.174648512, 501.1872336, 0.4132135947, 0.4100901442, 1.082588493, 1.093662255, 630.9573445, 0.3111996615, 0.3385216579, 0.710287625, 0.4174307398, 794.3282347, 0.320190047, 0.3317901886, 1.75616085, 1.820855589, 1000, 0.3287475123, 0.3164887028, 7.580995444, 4.54919706, 1258.925412, 0.2663641949, 0.3013659808, 5.789145442, 5.59324818, 1584.893192, 0.2968151522, 0.3010601542, 8.33904064, 6.970825475, 1995.262315, 0.3150875188, 0.3061884235, 6.713503876, 6.315572771, 2511.886432, 0.3316728715, 0.3228356732, 10.54669807, 9.372037676, 3162.27766, 0.3113391853, 0.3240010619, 7.898630586, 7.670978057, 3981.071706, 0.3144266252, 0.3272817959, 7.11453326, 6.588213269, 5011.872336, 0.3135025379, 0.313092757, 12.86683826, 11.04404829, 6309.573445, 0.2400800257, 0.2577083781, 13.44672868, 12.66591837, 7943.282347, 0.2859414943, 0.2915977095, 20.50510988, 18.4851986, 10000, 0.2971237572, 0.300193762, 18.55730429, 16.69929648, 12589.25412, 0.2253656496, 0.2376320676, 12.42989125, 11.37792058, 15848.93192, 0.1819818362, 0.1870510742, 17.93079071, 16.55155061, 19952.62315, 0.1494738258, 0.1582956845, 20.2412836, 18.66025561, 
Lin8Ch, 502, Office_1, 1, 6, 0.3587971857, 0.351943828, 12.17923324, 11.48465884, 25.11886432, 0.7014427467, 0.4253957472, -10.59572275, -12.70544627, 31.6227766, 1.294007095, 1.35160551, -10.60659045, -11.15962842, 39.81071706, 1.358532182, 1.342623513, -10.44997158, -10.35369595, 50.11872336, 1.438767555, 1.290735564, -10.48642917, -9.916471468, 63.09573445, 0.919540034, 0.9199423541, -7.884121029, -8.370904086, 79.43282347, 0.7384073486, 0.6813988257, -1.516507714, -2.174049584, 100, 0.7593233874, 0.765550641, -5.59240147, -5.448011927, 125.8925412, 0.5162254424, 0.5308529637, -2.626535978, -2.625103767, 158.4893192, 0.3819710498, 0.3970749376, -4.315723616, -3.794831499, 199.5262315, 0.4299469213, 0.4518972262, 0.06427843099, 0.4701903154, 251.1886432, 0.4642594623, 0.4948056237, 3.756103823, 3.824043204, 316.227766, 0.5690630854, 0.5395477186, -3.72073333, -1.933817671, 398.1071706, 0.3844865618, 0.4080623933, 0.8209880973, 1.174648512, 501.1872336, 0.3893823181, 0.4100901442, -0.8796232934, 1.093662255, 630.9573445, 0.3259682068, 0.3385216579, 1.18769796, 0.4174307398, 794.3282347, 0.3163069854, 0.3317901886, 2.261541144, 1.820855589, 1000, 0.3296970018, 0.3164887028, 5.7349995, 4.54919706, 1258.925412, 0.2894304701, 0.3013659808, 7.295847189, 5.59324818, 1584.893192, 0.2935235438, 0.3010601542, 7.136239407, 6.970825475, 1995.262315, 0.3125714421, 0.3061884235, 7.979964107, 6.315572771, 2511.886432, 0.3139030084, 0.3228356732, 11.01368976, 9.372037676, 3162.27766, 0.3198720294, 0.3240010619, 9.107327499, 7.670978057, 3981.071706, 0.3382374804, 0.3272817959, 7.553405687, 6.588213269, 5011.872336, 0.3128457644, 0.313092757, 10.71227928, 11.04404829, 6309.573445, 0.2401174873, 0.2577083781, 13.27155739, 12.66591837, 7943.282347, 0.2776682897, 0.2915977095, 20.43459761, 18.4851986, 10000, 0.3262460502, 0.300193762, 19.03898643, 16.69929648, 12589.25412, 0.2418443469, 0.2376320676, 12.26583406, 11.37792058, 15848.93192, 0.1801312368, 0.1870510742, 17.22756359, 16.55155061, 19952.62315, 0.1630281548, 0.1582956845, 19.78285079, 18.66025561, 
Lin8Ch, 502, Office_1, 1, 7, 0.3464158544, 0.351943828, 12.42971522, 11.48465884, 25.11886432, 0.6577693771, 0.4253957472, -12.61722583, -12.70544627, 31.6227766, 1.308509285, 1.35160551, -11.12104327, -11.15962842, 39.81071706, 1.414027428, 1.342623513, -10.87850799, -10.35369595, 50.11872336, 1.454254036, 1.290735564, -10.72622026, -9.916471468, 63.09573445, 0.9517103951, 0.9199423541, -7.807844062, -8.370904086, 79.43282347, 0.7603170826, 0.6813988257, -1.848276065, -2.174049584, 100, 0.7570736827, 0.765550641, -5.535925753, -5.448011927, 125.8925412, 0.5045131482, 0.5308529637, -2.3780816, -2.625103767, 158.4893192, 0.4012841009, 0.3970749376, -5.197282362, -3.794831499, 199.5262315, 0.4227439615, 0.4518972262, -0.2190108885, 0.4701903154, 251.1886432, 0.4468280268, 0.4948056237, 3.92753916, 3.824043204, 316.227766, 0.5788095599, 0.5395477186, -3.518601875, -1.933817671, 398.1071706, 0.3876520652, 0.4080623933, 0.8807884378, 1.174648512, 501.1872336, 0.3845847686, 0.4100901442, -2.048054063, 1.093662255, 630.9573445, 0.360986939, 0.3385216579, 1.582292975, 0.4174307398, 794.3282347, 0.3459583698, 0.3317901886, 2.993337628, 1.820855589, 1000, 0.3268757018, 0.3164887028, 3.862509379, 4.54919706, 1258.925412, 0.321885043, 0.3013659808, 6.343428743, 5.59324818, 1584.893192, 0.301793537, 0.3010601542, 6.879456209, 6.970825475, 1995.262315, 0.2961730458, 0.3061884235, 5.967088184, 6.315572771, 2511.886432, 0.3176731936, 0.3228356732, 9.741636014, 9.372037676, 3162.27766, 0.3006864491, 0.3240010619, 7.419969197, 7.670978057, 3981.071706, 0.3138101396, 0.3272817959, 6.447079881, 6.588213269, 5011.872336, 0.3198678376, 0.313092757, 10.52319015, 11.04404829, 6309.573445, 0.2450501201, 0.2577083781, 13.2939133, 12.66591837, 7943.282347, 0.2962554863, 0.2915977095, 19.44877103, 18.4851986, 10000, 0.2845234321, 0.300193762, 18.9559709, 16.69929648, 12589.25412, 0.2293112964, 0.2376320676, 12.88230167, 11.37792058, 15848.93192, 0.1691257912, 0.1870510742, 17.87657774, 16.55155061, 19952.62315, 0.1454797891, 0.1582956845, 19.96576077, 18.66025561, 
Lin8Ch, 502, Office_1, 1, 8, 0.3331867761, 0.351943828, 13.03485985, 11.48465884, 25.11886432, 0.4389929752, 0.4253957472, -13.33381151, -12.70544627, 31.6227766, 1.287558067, 1.35160551, -11.47382241, -11.15962842, 39.81071706, 1.320602533, 1.342623513, -11.08222536, -10.35369595, 50.11872336, 1.481163148, 1.290735564, -10.85752206, -9.916471468, 63.09573445, 0.948212959, 0.9199423541, -7.646235352, -8.370904086, 79.43282347, 0.8239142764, 0.6813988257, -2.267130207, -2.174049584, 100, 0.7530346707, 0.765550641, -5.451670283, -5.448011927, 125.8925412, 0.4885980094, 0.5308529637, -2.133345457, -2.625103767, 158.4893192, 0.3679561241, 0.3970749376, -5.655087494, -3.794831499, 199.5262315, 0.4213737911, 0.4518972262, 0.3776664134, 0.4701903154, 251.1886432, 0.4325087814, 0.4948056237, 4.105627724, 3.824043204, 316.227766, 0.5734001522, 0.5395477186, -3.072396345, -1.933817671, 398.1071706, 0.3930745368, 0.4080623933, 1.284678415, 1.174648512, 501.1872336, 0.390216504, 0.4100901442, -1.947719302, 1.093662255, 630.9573445, 0.3566456102, 0.3385216579, 1.029147377, 0.4174307398, 794.3282347, 0.3603051909, 0.3317901886, 3.19365442, 1.820855589, 1000, 0.2901351438, 0.3164887028, 4.016187772, 4.54919706, 1258.925412, 0.3146967899, 0.3013659808, 4.793433671, 5.59324818, 1584.893192, 0.2940684156, 0.3010601542, 7.158351733, 6.970825475, 1995.262315, 0.3196353643, 0.3061884235, 6.335413845, 6.315572771, 2511.886432, 0.3004267326, 0.3228356732, 8.39736135, 9.372037676, 3162.27766, 0.3227862802, 0.3240010619, 7.872595153, 7.670978057, 3981.071706, 0.3132355899, 0.3272817959, 6.338107458, 6.588213269, 5011.872336, 0.3000450855, 0.313092757, 10.7412743, 11.04404829, 6309.573445, 0.2631908807, 0.2577083781, 12.78930588, 12.66591837, 7943.282347, 0.2939046977, 0.2915977095, 18.96997454, 18.4851986, 10000, 0.2632204086, 0.300193762, 18.29491315, 16.69929648, 12589.25412, 0.2270084413, 0.2376320676, 12.49334506, 11.37792058, 15848.93192, 0.177361775, 0.1870510742, 18.84283163, 16.55155061, 19952.62315, 0.1520948149, 0.1582956845, 20.38015967, 18.66025561, 
Lin8Ch, 502, Office_1, 2, 1, 0.310335264, 0.3071291671, 4.340662726, 4.931555964, 25.11886432, 0.5725372416, 0.4928622718, -8.407271079, -8.418675704, 31.6227766, 1.29705573, 1.293954698, -9.903856241, -9.903540605, 39.81071706, 1.604344572, 1.59825088, -10.28765894, -10.14796632, 50.11872336, 1.386015803, 1.10863476, -8.654198898, -8.512158633, 63.09573445, 0.644881802, 0.5921887334, -6.873546444, -6.319292539, 79.43282347, 0.665078256, 0.5093993222, -4.12658179, -2.044491686, 100, 0.3091221644, 0.3143211803, -6.389679461, -6.566315065, 125.8925412, 0.529725136, 0.5484428627, -2.821735666, -3.497890041, 158.4893192, 0.3968624749, 0.3823760043, -1.644730685, -1.937459877, 199.5262315, 0.4534352088, 0.4574962899, -0.6256185917, 1.374064041, 251.1886432, 0.6311090049, 0.560627378, 0.4652594353, 0.3134080597, 316.227766, 0.4216697643, 0.397710401, -2.479774527, -2.63883442, 398.1071706, 0.3971440419, 0.4582735121, 0.1115643892, 0.5773014322, 501.1872336, 0.4050215493, 0.3895652842, 0.2318615593, 0.8841988485, 630.9573445, 0.3760298841, 0.3297388899, -2.992330039, -0.08977943258, 794.3282347, 0.3366988585, 0.339469103, -0.8374300744, -0.9454391809, 1000, 0.3447946409, 0.3134564244, 0.2041806683, -0.3461955226, 1258.925412, 0.3239152229, 0.3111809872, 1.077330962, 0.2480164458, 1584.893192, 0.299892675, 0.3003014028, -0.8874935136, -0.07926382725, 1995.262315, 0.2909565073, 0.2895056894, -0.7718538761, -1.249185728, 2511.886432, 0.2953949313, 0.2857967608, 2.04382852, 3.355940847, 3162.27766, 0.3099611477, 0.30899225, 1.218507248, 2.113408236, 3981.071706, 0.3227021416, 0.2984945261, 1.322405505, 1.662249489, 5011.872336, 0.2886477778, 0.2796966953, 2.644987065, 3.851985085, 6309.573445, 0.2889614405, 0.2675768024, 5.716034201, 5.879788059, 7943.282347, 0.2744538206, 0.2749437434, 7.579590863, 8.279414351, 10000, 0.23309184, 0.2482326557, 5.926154362, 7.832937493, 12589.25412, 0.2231645113, 0.2254003779, 2.790014714, 4.586205735, 15848.93192, 0.1980954203, 0.1957820468, 7.71148782, 9.04756823, 19952.62315, 0.1817503778, 0.1651018467, 9.539172305, 11.11054909, 
Lin8Ch, 502, Office_1, 2, 2, 0.315358574, 0.3071291671, 4.283238949, 4.931555964, 25.11886432, 0.4584991069, 0.4928622718, -8.46167607, -8.418675704, 31.6227766, 1.30733194, 1.293954698, -9.904802003, -9.903540605, 39.81071706, 1.612768257, 1.59825088, -10.24758465, -10.14796632, 50.11872336, 1.239593064, 1.10863476, -7.596188329, -8.512158633, 63.09573445, 0.5692698679, 0.5921887334, -7.135114254, -6.319292539, 79.43282347, 0.600198433, 0.5093993222, -3.2390824, -2.044491686, 100, 0.3195495007, 0.3143211803, -6.467466281, -6.566315065, 125.8925412, 0.5320332556, 0.5484428627, -2.950319385, -3.497890041, 158.4893192, 0.3928646361, 0.3823760043, -1.831892725, -1.937459877, 199.5262315, 0.460153324, 0.4574962899, 0.2691928932, 1.374064041, 251.1886432, 0.635224741, 0.560627378, -0.5923342158, 0.3134080597, 316.227766, 0.4024133697, 0.397710401, -2.251333515, -2.63883442, 398.1071706, 0.3913275185, 0.4582735121, 0.6625933488, 0.5773014322, 501.1872336, 0.4173480353, 0.3895652842, -0.7367321182, 0.8841988485, 630.9573445, 0.3729437704, 0.3297388899, -2.891925417, -0.08977943258, 794.3282347, 0.3257932357, 0.339469103, -0.0239696806, -0.9454391809, 1000, 0.2983518909, 0.3134564244, 1.915362324, -0.3461955226, 1258.925412, 0.3287457635, 0.3111809872, -1.658812129, 0.2480164458, 1584.893192, 0.2995882955, 0.3003014028, -1.54414817, -0.07926382725, 1995.262315, 0.2823324575, 0.2895056894, 0.955640143, -1.249185728, 2511.886432, 0.2814123152, 0.2857967608, 3.378790002, 3.355940847, 3162.27766, 0.3359945484, 0.30899225, 2.669113812, 2.113408236, 3981.071706, 0.307521959, 0.2984945261, 0.9463543397, 1.662249489, 5011.872336, 0.2711614603, 0.2796966953, 2.406914545, 3.851985085, 6309.573445, 0.275170537, 0.2675768024, 5.744793348, 5.879788059, 7943.282347, 0.2758150588, 0.2749437434, 7.159096028, 8.279414351, 10000, 0.2511957254, 0.2482326557, 6.927042121, 7.832937493, 12589.25412, 0.2294213445, 0.2254003779, 3.537673539, 4.586205735, 15848.93192, 0.2035075966, 0.1957820468, 8.373043374, 9.04756823, 19952.62315, 0.1668385176, 0.1651018467, 11.14614148, 11.11054909, 
Lin8Ch, 502, Office_1, 2, 3, 0.2989254339, 0.3071291671, 3.876812736, 4.931555964, 25.11886432, 0.5566100948, 0.4928622718, -8.462089355, -8.418675704, 31.6227766, 1.301154745, 1.293954698, -9.920376914, -9.903540605, 39.81071706, 1.569228299, 1.59825088, -10.18371507, -10.14796632, 50.11872336, 0.9333900283, 1.10863476, -6.954309161, -8.512158633, 63.09573445, 0.5453164701, 0.5921887334, -7.756340029, -6.319292539, 79.43282347, 0.6287168638, 0.5093993222, -2.615183536, -2.044491686, 100, 0.3278731848, 0.3143211803, -6.539688039, -6.566315065, 125.8925412, 0.5325506373, 0.5484428627, -3.198042036, -3.497890041, 158.4893192, 0.390812704, 0.3823760043, -2.016940222, -1.937459877, 199.5262315, 0.4637968412, 0.4574962899, 0.8708510104, 1.374064041, 251.1886432, 0.6062719715, 0.560627378, -1.700057588, 0.3134080597, 316.227766, 0.391812439, 0.397710401, -2.479051324, -2.63883442, 398.1071706, 0.4117209836, 0.4582735121, 0.8127204779, 0.5773014322, 501.1872336, 0.3932326799, 0.3895652842, -1.098087096, 0.8841988485, 630.9573445, 0.3400429774, 0.3297388899, -1.354012711, -0.08977943258, 794.3282347, 0.3241067497, 0.339469103, 0.6853690497, -0.9454391809, 1000, 0.2975682824, 0.3134564244, 0.7828589051, -0.3461955226, 1258.925412, 0.3143866264, 0.3111809872, 1.230530797, 0.2480164458, 1584.893192, 0.2980644535, 0.3003014028, -3.291773511, -0.07926382725, 1995.262315, 0.2932283984, 0.2895056894, -1.883044619, -1.249185728, 2511.886432, 0.2891942957, 0.2857967608, 2.443783421, 3.355940847, 3162.27766, 0.2931855554, 0.30899225, 1.771378888, 2.113408236, 3981.071706, 0.2815539458, 0.2984945261, 1.086073022, 1.662249489, 5011.872336, 0.2874765964, 0.2796966953, 3.539416487, 3.851985085, 6309.573445, 0.2581343301, 0.2675768024, 4.851539617, 5.879788059, 7943.282347, 0.2705093234, 0.2749437434, 6.612624715, 8.279414351, 10000, 0.2480152586, 0.2482326557, 5.834816947, 7.832937493, 12589.25412, 0.2199108152, 0.2254003779, 3.120355627, 4.586205735, 15848.93192, 0.2034243543, 0.1957820468, 7.390225872, 9.04756823, 19952.62315, 0.1717414006, 0.1651018467, 10.46971971, 11.11054909, 
Lin8Ch, 502, Office_1, 2, 4, 0.3146334056, 0.3071291671, 4.503654528, 4.931555964, 25.11886432, 0.4542174818, 0.4928622718, -8.42076168, -8.418675704, 31.6227766, 1.297313683, 1.293954698, -9.892847253, -9.903540605, 39.81071706, 1.616220242, 1.59825088, -10.20814863, -10.14796632, 50.11872336, 0.5044565738, 1.10863476, -8.065380039, -8.512158633, 63.09573445, 0.6099669532, 0.5921887334, -6.729723437, -6.319292539, 79.43282347, 0.4318648353, 0.5093993222, -2.079250728, -2.044491686, 100, 0.3174290629, 0.3143211803, -6.568795479, -6.566315065, 125.8925412, 0.5416848977, 0.5484428627, -3.324361145, -3.497890041, 158.4893192, 0.3835366417, 0.3823760043, -2.149970925, -1.937459877, 199.5262315, 0.4628833044, 0.4574962899, 1.460868597, 1.374064041, 251.1886432, 0.6013456357, 0.560627378, -1.460462087, 0.3134080597, 316.227766, 0.3905757721, 0.397710401, -2.970996934, -2.63883442, 398.1071706, 0.4553753947, 0.4582735121, 0.6840683406, 0.5773014322, 501.1872336, 0.3769768206, 0.3895652842, -0.3541654395, 0.8841988485, 630.9573445, 0.3024326097, 0.3297388899, -0.3497948065, -0.08977943258, 794.3282347, 0.3062197016, 0.339469103, 0.1459953941, -0.9454391809, 1000, 0.315504662, 0.3134564244, -0.4725099121, -0.3461955226, 1258.925412, 0.2920179944, 0.3111809872, 0.3617421902, 0.2480164458, 1584.893192, 0.284994208, 0.3003014028, -0.7174473498, -0.07926382725, 1995.262315, 0.2826685975, 0.2895056894, -3.196030159, -1.249185728, 2511.886432, 0.2901372252, 0.2857967608, 3.864090896, 3.355940847, 3162.27766, 0.3089219668, 0.30899225, 1.524145088, 2.113408236, 3981.071706, 0.3057058168, 0.2984945261, 1.944113668, 1.662249489, 5011.872336, 0.2852663126, 0.2796966953, 3.433110419, 3.851985085, 6309.573445, 0.2706102898, 0.2675768024, 5.244047729, 5.879788059, 7943.282347, 0.2714586473, 0.2749437434, 7.904870828, 8.279414351, 10000, 0.2606334783, 0.2482326557, 7.831980517, 7.832937493, 12589.25412, 0.2437351787, 0.2254003779, 4.369269787, 4.586205735, 15848.93192, 0.2026842404, 0.1957820468, 9.010927084, 9.04756823, 19952.62315, 0.1687261847, 0.1651018467, 10.72935223, 11.11054909, 
